match_id,player_id,average,average_last4,dismissal_rate,dismissal_rate_last4,av_n,dr_n
1593,5540,20.548387096774192,9.090909090909092,22.9,17.636363636363637,23.0,12.0
4627,5541,,,,,2.0,0.0
4627,5542,,,,,0.0,0.0
4627,5543,18.367346938775512,25.333333333333332,25.8,26.833333333333332,58.0,28.0
4627,5544,14.826086956521738,11.625,23.0,22.333333333333332,15.0,5.0
4627,5545,,,,,0.0,0.0
4627,5546,19.04225352112676,15.11111111111111,15.909090909090908,16.6,51.0,20.0
1593,5550,64.4,,,,14.0,4.0
1593,5551,,,,,0.0,0.0
1593,5552,,,,,0.0,0.0
1593,5553,26.025,25.5,58.625,41.0,37.0,11.0
1593,5554,27.23913043478261,15.714285714285714,30.523809523809526,24.555555555555557,37.0,14.0
1593,5561,28.4,19.0,11.0,11.0,8.0,1.0
10225,5562,22.37878787878788,24.2,43.25,38.0,42.0,18.0
10225,5563,20.405405405405407,27.4,36.91428571428571,56.0,47.0,18.0
9307,5580,18.0,18.0,,,4.0,0.0
9307,5583,25.6875,,161.0,,19.0,8.0
9307,5585,22.428571428571427,16.7,27.235294117647058,24.0,40.0,17.0
9954,5591,17.0,13.0,24.363636363636363,24.363636363636363,37.0,3.0
9954,5592,18.857142857142858,18.166666666666668,21.0,21.0,6.0,1.0
9954,5597,20.979591836734695,91.5,38.5,38.5,31.0,3.0
13494,5604,,,,,0.0,0.0
13494,5605,27.514285714285716,28.0,42.111111111111114,23.8,39.0,13.0
13494,5611,24.0188679245283,88.0,35.8,42.0,44.0,6.0
13494,5612,14.8,14.8,,,4.0,0.0
13494,5613,23.55263157894737,24.0,37.25806451612903,32.8,51.0,19.0
13828,5615,46.0,46.0,,,2.0,0.0
13828,5617,24.54,30.6,41.166666666666664,32.6,41.0,15.0
13828,5619,16.0,16.0,13.0,13.0,1.0,1.0
13828,5620,19.232558139534884,24.8,32.30769230769231,42.6,47.0,14.0
13828,5621,39.25,80.0,,,7.0,0.0
13828,5623,,,,,0.0,0.0
13828,5624,24.454545454545453,57.5,37.0,37.0,22.0,1.0
3819,5627,19.46153846153846,14.333333333333334,28.333333333333332,20.0,16.0,6.0
3819,5629,16.75,15.0,,,7.0,1.0
3819,5632,,,,,1.0,0.0
3819,5634,19.82608695652174,21.6,32.5,24.2,41.0,9.0
3819,5635,17.896551724137932,11.777777777777779,33.57142857142857,37.5,43.0,7.0
3819,5636,19.904109589041095,32.0,32.72222222222222,53.75,52.0,26.0
3819,5641,21.619718309859156,18.875,34.36666666666667,25.25,48.0,24.0
3819,5642,19.324324324324323,23.8,26.194444444444443,36.4,26.0,25.0
3819,5643,29.464285714285715,17.666666666666668,29.76923076923077,24.833333333333332,26.0,23.0
1593,5644,,,,,0.0,0.0
13494,5645,38.333333333333336,20.333333333333332,42.0,42.0,6.0,3.0
13494,5646,22.595744680851062,14.857142857142858,,,35.0,0.0
13494,5647,33.25,29.25,,,5.0,0.0
13494,5648,15.615384615384615,30.75,27.88235294117647,51.0,44.0,14.0
13494,5649,28.0,28.0,43.0,43.0,2.0,1.0
13494,5651,23.265822784810126,17.0,47.5,43.0,48.0,16.0
13494,5652,,,,,0.0,0.0
13494,5653,12.0,12.0,13.5,13.5,3.0,2.0
13494,5654,30.243243243243242,127.0,40.1578947368421,35.4,39.0,16.0
13494,5655,19.047619047619047,38.666666666666664,44.75,57.25,45.0,15.0
1593,5656,18.0,18.0,,,2.0,0.0
3819,5658,37.0,115.0,80.0,80.0,9.0,3.0
3819,5659,21.685714285714287,21.333333333333332,39.9375,33.833333333333336,24.0,22.0
1593,5661,20.333333333333332,49.666666666666664,32.0,55.333333333333336,15.0,10.0
10225,5674,29.0,28.0,63.0,63.0,8.0,3.0
1593,5678,29.181818181818183,,44.0,,13.0,9.0
1593,5680,16.5,16.5,,,1.0,0.0
1593,5681,12.488372093023257,11.076923076923077,23.789473684210527,18.384615384615383,16.0,13.0
1593,5682,18.25,17.22222222222222,28.594594594594593,27.25,21.0,15.0
13494,5687,19.16883116883117,16.166666666666668,31.25,43.75,58.0,17.0
13494,5688,22.442622950819672,26.4,25.36111111111111,31.4,47.0,20.0
13494,5689,17.76,12.916666666666666,,,36.0,0.0
5599,5692,11.0,11.0,,,2.0,0.0
5599,5693,18.5,18.5,,,3.0,0.0
5599,5694,32.888888888888886,28.75,53.5,53.5,13.0,3.0
5599,5697,26.657894736842106,16.875,37.89473684210526,25.875,31.0,13.0
2995,5701,,,,,4.0,0.0
2995,5703,,,,,0.0,0.0
2995,5704,13.307692307692308,22.25,20.0,24.5,20.0,9.0
2995,5705,20.095890410958905,17.666666666666668,41.45454545454545,38.666666666666664,51.0,15.0
2995,5707,43.666666666666664,,,,7.0,1.0
2995,5708,17.93220338983051,13.714285714285714,24.210526315789473,32.0,34.0,10.0
2995,5709,19.788888888888888,13.25,22.766666666666666,22.77777777777778,56.0,14.0
3819,5733,26.46153846153846,26.8,73.66666666666667,58.0,39.0,7.0
3335,5744,14.166666666666666,7.857142857142857,24.708333333333332,18.428571428571427,20.0,13.0
3335,5747,12.240506329113924,10.0,22.672727272727272,22.11111111111111,34.0,18.0
3335,5750,25.78,58.0,51.857142857142854,106.5,35.0,16.0
3335,5752,21.727272727272727,95.0,31.137931034482758,167.0,37.0,17.0
5599,5754,36.9,158.0,,,23.0,0.0
5599,5755,31.125,22.4,41.2,30.0,31.0,13.0
5599,5756,,,,,1.0,0.0
5599,5758,25.884615384615383,41.333333333333336,26.583333333333332,21.571428571428573,23.0,12.0
5599,5759,29.2,63.0,68.5,68.5,22.0,4.0
5599,5760,48.8,134.0,,,10.0,0.0
5599,5762,43.0,43.0,20.0,20.0,3.0,1.0
5599,5764,22.74074074074074,21.6,,,27.0,1.0
10105,5765,,,,,0.0,0.0
10105,5768,20.5,42.0,20.4,20.4,7.0,4.0
10105,5772,25.375,27.0,23.9,27.5,20.0,10.0
10105,5773,22.705882352941178,28.75,38.2,25.875,18.0,10.0
10105,5774,20.755102040816325,31.25,29.6,33.75,37.0,18.0
10105,5775,14.733333333333333,24.6,32.03846153846154,51.6,17.0,16.0
13494,5800,,,,,0.0,0.0
15070,5824,47.0,54.5,,,9.0,0.0
15070,5826,6.0,6.0,,,1.0,0.0
10105,5865,22.0,22.0,,,3.0,0.0
10105,5866,40.0,40.0,,,1.0,0.0
10105,5867,25.72,29.8,33.714285714285715,59.666666666666664,19.0,5.0
9151,5873,35.666666666666664,31.75,,,14.0,1.0
13225,5885,23.25,14.1,55.6,84.33333333333333,19.0,5.0
15462,5899,,,,,1.0,0.0
15462,5901,,,,,0.0,0.0
15462,5909,18.516666666666666,15.571428571428571,17.857142857142858,17.857142857142858,32.0,3.0
9307,5911,114.0,93.0,,,5.0,0.0
10225,6098,30.642857142857142,54.0,,,35.0,2.0
9954,6234,22.6,28.0,,,5.0,0.0
9307,6302,36.4,41.0,,,24.0,2.0
8008,6357,26.35,42.0,46.81818181818182,38.5,32.0,13.0
620796,6647,,,,,0.0,0.0
15462,6677,60.0,60.0,,,2.0,0.0
620797,6695,,,,,0.0,0.0
620797,6697,33.0,30.5,,,5.0,0.0
620797,6698,23.88888888888889,18.8,50.4,50.4,31.0,4.0
620797,6699,22.08,25.2,37.0,37.0,23.0,3.0
620797,6700,26.09090909090909,92.0,,,29.0,0.0
620797,6702,16.661016949152543,18.25,28.09090909090909,28.09090909090909,29.0,4.0
9954,6727,,,,,0.0,0.0
9954,6728,27.0,28.0,,,26.0,1.0
3819,6752,68.0,38.0,,,6.0,0.0
3819,6754,78.0,,,,6.0,3.0
16359,6763,24.804347826086957,15.2,35.333333333333336,33.5,43.0,7.0
13494,6775,26.318181818181817,43.0,,,23.0,1.0
20755,6908,,,,,0.0,0.0
20755,6909,22.21818181818182,19.555555555555557,25.916666666666668,23.444444444444443,33.0,13.0
20755,6910,,,,,0.0,0.0
20755,6911,,,,,0.0,0.0
20755,6914,26.325,41.5,41.285714285714285,44.5,37.0,13.0
20755,6915,28.428571428571427,57.666666666666664,51.75,59.0,33.0,11.0
4627,6916,,,,,0.0,0.0
4627,6917,14.225806451612904,15.222222222222221,25.64516129032258,19.555555555555557,12.0,12.0
4627,6918,17.88135593220339,7.142857142857143,32.82051282051282,19.0,45.0,27.0
4627,6919,20.096153846153847,17.2,33.857142857142854,23.4,35.0,21.0
20755,6921,30.25,24.25,,,5.0,0.0
20755,6922,18.363636363636363,49.333333333333336,35.36842105263158,60.0,30.0,12.0
20755,6923,16.88888888888889,25.285714285714285,26.25925925925926,32.714285714285715,17.0,13.0
20755,6940,,,,,2.0,0.0
8008,6952,28.4,54.25,37.57142857142857,60.5,37.0,15.0
8008,6953,,,,,1.0,0.0
8008,6955,20.807692307692307,23.8,,,17.0,1.0
8008,6957,21.916666666666668,25.0,28.96969696969697,32.375,22.0,18.0
9151,7199,,,,,2.0,0.0
3335,7217,26.75,12.0,,,17.0,0.0
3335,7222,16.616438356164384,6.090909090909091,21.565217391304348,11.25,48.0,14.0
9307,7225,27.711111111111112,24.333333333333332,79.5,73.5,46.0,5.0
9307,7226,23.391304347826086,48.0,27.9375,65.0,35.0,11.0
9307,7227,28.2,23.2,,,5.0,1.0
13494,7241,24.902439024390244,23.4,35.0,35.0,34.0,4.0
3335,7254,24.134615384615383,20.666666666666668,34.357142857142854,32.8,48.0,15.0
9307,7260,14.323529411764707,9.333333333333334,50.666666666666664,50.666666666666664,17.0,4.0
9151,7268,30.0,30.0,,,2.0,0.0
3335,7271,68.0,68.0,,,2.0,0.0
9151,7309,31.70967741935484,45.0,58.8,62.666666666666664,35.0,13.0
9151,7311,25.22641509433962,17.6,30.307692307692307,23.7,36.0,16.0
9151,7312,15.408602150537634,14.11111111111111,28.4,29.0,42.0,17.0
9151,7313,22.728395061728396,31.666666666666668,40.64,41.333333333333336,42.0,17.0
9151,7315,,,,,0.0,0.0
9151,7324,29.166666666666668,24.8,33.25,38.333333333333336,6.0,5.0
9151,7328,,,,,1.0,1.0
8008,7332,,,,,0.0,0.0
8008,7333,,,,,0.0,0.0
2995,7411,19.506172839506174,21.333333333333332,26.185185185185187,40.6,47.0,16.0
2995,7413,17.526315789473685,36.0,,,16.0,1.0
5599,7454,20.365853658536587,14.3,36.63333333333333,23.666666666666668,38.0,15.0
15462,7501,37.125,77.0,148.0,74.0,20.0,6.0
13225,7507,24.476190476190474,14.714285714285714,27.5,27.5,20.0,2.0
15070,7509,16.652173913043477,20.0,,,14.0,0.0
15070,7510,30.772727272727273,,44.166666666666664,47.0,25.0,9.0
13225,7571,27.52173913043478,28.0,38.666666666666664,56.25,39.0,8.0
13225,7573,18.467741935483872,15.545454545454545,21.38888888888889,17.1,35.0,9.0
13225,7575,23.571428571428573,33.0,,,7.0,2.0
13225,7576,22.341463414634145,12.666666666666666,75.0,75.0,28.0,4.0
13225,7577,,,,,3.0,1.0
13225,7580,50.0,45.0,52.0,50.0,10.0,6.0
13225,7581,34.25,58.5,47.0,47.0,12.0,2.0
13225,7582,21.0,21.0,18.0,18.0,3.0,2.0
13225,7583,,,,,3.0,2.0
13225,7584,27.0,,23.0,25.666666666666668,24.0,5.0
13225,7585,28.38888888888889,25.75,38.875,34.75,18.0,9.0
13225,7586,19.397260273972602,9.6,31.571428571428573,26.22222222222222,44.0,12.0
13225,7587,23.25,37.0,41.22727272727273,38.0,36.0,18.0
3335,7599,24.391304347826086,32.0,25.37037037037037,22.0,39.0,19.0
3335,7600,,,,,0.0,0.0
3335,7601,,,,,0.0,0.0
3335,7602,,,,,0.0,0.0
3335,7603,18.555555555555557,17.0,30.545454545454547,23.3,20.0,18.0
3335,7604,21.962962962962962,28.0,33.869565217391305,30.75,20.0,17.0
3335,7605,22.370967741935484,11.777777777777779,36.041666666666664,30.375,48.0,21.0
3335,7606,16.0625,6.75,30.78125,22.333333333333332,28.0,18.0
9307,7607,39.4,51.5,266.0,171.0,11.0,9.0
9307,7608,,,,,0.0,0.0
9307,7609,16.875,14.5,,,8.0,0.0
9307,7611,18.92929292929293,66.33333333333333,29.28205128205128,57.25,46.0,18.0
9307,7612,30.37037037037037,75.0,63.36842105263158,,49.0,19.0
10105,7613,,,,,1.0,1.0
10105,7614,28.2,136.0,49.46153846153846,,20.0,11.0
3335,7615,43.5,40.0,30.666666666666668,30.666666666666668,9.0,4.0
3335,7616,,,,,1.0,1.0
9307,7628,18.833333333333332,23.6,34.2,45.6,10.0,9.0
9307,7629,37.0,61.0,,,11.0,1.0
9307,7631,11.285714285714286,12.090909090909092,23.235294117647058,22.454545454545453,18.0,17.0
2995,7633,22.166666666666668,14.4,32.1875,18.4,13.0,12.0
2995,7634,17.746478873239436,10.666666666666666,29.923076923076923,19.666666666666668,40.0,19.0
2995,7635,,,,,0.0,0.0
2995,7636,30.523809523809526,39.333333333333336,50.25,48.0,25.0,7.0
2995,7637,36.68421052631579,48.0,63.75,61.0,26.0,9.0
2995,7638,47.111111111111114,88.0,34.0,44.0,17.0,5.0
2995,7639,17.253333333333334,11.75,33.07692307692308,28.5,36.0,18.0
2995,7640,,,,,1.0,0.0
2995,7641,19.135135135135137,22.333333333333332,33.523809523809526,42.666666666666664,23.0,11.0
2995,7642,29.88235294117647,30.25,44.4,34.25,16.0,6.0
2995,7643,,,,,1.0,0.0
5599,7649,37.61904761904762,32.6,44.9,49.2,19.0,7.0
10225,7850,,,,,0.0,0.0
10225,7851,,,,,0.0,0.0
10225,7852,21.636363636363637,32.0,,,10.0,0.0
10225,7853,,,,,0.0,0.0
10225,7854,27.068493150684933,22.166666666666668,39.65384615384615,35.333333333333336,48.0,17.0
10225,7857,22.29268292682927,11.333333333333334,31.774193548387096,20.416666666666668,51.0,16.0
9307,7913,22.926470588235293,37.333333333333336,35.583333333333336,47.2,41.0,15.0
9307,7916,,,,,0.0,0.0
9307,7917,15.478260869565217,12.5,27.5,25.5,16.0,13.0
10105,7921,23.22222222222222,19.5,31.875,29.666666666666668,8.0,7.0
10105,7922,,,,,0.0,0.0
10105,7923,14.24,10.363636363636363,28.428571428571427,16.666666666666668,29.0,15.0
10105,7926,35.25,34.666666666666664,51.75,77.5,17.0,12.0
10105,7927,14.392857142857142,37.666666666666664,40.3,27.714285714285715,53.0,16.0
10105,7928,20.5,20.5,,,3.0,1.0
10105,7929,21.193548387096776,24.75,27.785714285714285,43.666666666666664,27.0,11.0
10105,7931,21.772727272727273,18.0,,,17.0,0.0
13225,7934,22.98,49.0,47.75,129.0,41.0,10.0
13828,8034,28.0,29.25,,,9.0,0.0
13828,8036,24.78787878787879,38.0,84.5,145.0,27.0,5.0
13828,8038,25.103448275862068,19.5,42.45454545454545,31.6,43.0,12.0
10225,8049,28.37837837837838,25.0,40.166666666666664,34.166666666666664,30.0,5.0
10225,8051,24.425,19.625,32.4375,28.75,28.0,10.0
9151,8058,21.966101694915253,52.333333333333336,34.5,59.333333333333336,38.0,21.0
9954,8085,,,,,0.0,0.0
13828,8089,15.325,13.3,27.384615384615383,21.8,18.0,6.0
15070,8098,16.5,16.5,,,1.0,0.0
15070,8101,31.4,29.4,42.75,42.75,10.0,3.0
9151,8109,11.75,11.75,12.0,12.0,4.0,1.0
9954,8135,17.096153846153847,24.4,23.692307692307693,21.5,27.0,6.0
620797,8148,23.27777777777778,32.0,9.0,9.0,21.0,1.0
620797,8152,19.61111111111111,34.5,,,30.0,1.0
620797,8153,15.072916666666666,57.5,48.0,48.0,56.0,4.0
620797,8154,23.944444444444443,40.75,,,11.0,1.0
9954,8216,24.25,17.75,,,5.0,0.0
9954,8244,27.327272727272728,32.833333333333336,39.27777777777778,31.833333333333332,48.0,17.0
16359,8297,21.341463414634145,18.666666666666668,35.470588235294116,36.5,30.0,12.0
16359,8299,18.75409836065574,11.545454545454545,26.923076923076923,21.454545454545453,36.0,14.0
16359,8302,17.68,28.25,34.61904761904762,62.333333333333336,29.0,12.0
16359,8303,21.96969696969697,14.0,36.75,36.75,25.0,4.0
16359,8305,9.5,9.5,,,1.0,0.0
15070,8322,12.0,12.0,,,3.0,0.0
15070,8324,25.333333333333332,23.333333333333332,30.5,30.5,6.0,1.0
15070,8326,37.56666666666667,163.0,44.857142857142854,158.0,35.0,11.0
15070,8327,78.66666666666667,,,,13.0,3.0
15070,8330,34.68,27.666666666666668,38.875,38.8,25.0,11.0
15070,8331,17.444444444444443,12.75,31.14814814814815,30.25,30.0,11.0
15070,8332,21.569444444444443,16.53846153846154,30.032258064516128,22.727272727272727,44.0,16.0
13828,8333,,,,,2.0,0.0
13828,8334,12.0,12.0,,,1.0,0.0
13828,8335,24.4,18.5,25.833333333333332,25.833333333333332,11.0,4.0
13828,8336,,,,,0.0,0.0
13828,8338,16.223684210526315,22.5,27.41025641025641,29.77777777777778,36.0,15.0
13828,8340,20.217391304347824,25.333333333333332,34.88461538461539,38.166666666666664,42.0,17.0
13828,8341,26.333333333333332,34.2,48.3,46.2,57.0,18.0
15070,8343,23.857142857142858,20.0,40.333333333333336,37.8,39.0,12.0
16359,8352,37.0,37.0,,,2.0,0.0
16359,8353,42.22222222222222,30.4,58.0,55.0,12.0,5.0
16359,8354,20.0,36.0,26.642857142857142,28.285714285714285,34.0,10.0
16359,8355,17.06451612903226,37.666666666666664,,,22.0,0.0
16359,8356,,,,,0.0,0.0
16359,8357,18.1046511627907,19.8,47.388888888888886,196.0,57.0,18.0
16359,8358,15.329545454545455,24.166666666666668,30.130434782608695,32.285714285714285,43.0,14.0
16359,8360,21.116883116883116,12.777777777777779,33.6,24.77777777777778,53.0,18.0
10225,8375,28.46,91.0,53.53333333333333,105.0,38.0,14.0
4627,8377,15.0,25.0,,,28.0,0.0
4627,8378,22.428571428571427,80.5,34.214285714285715,101.0,26.0,20.0
4627,8379,35.5,54.0,,,6.0,1.0
4627,8380,,,,,2.0,2.0
4627,8381,22.307692307692307,51.666666666666664,32.833333333333336,63.0,38.0,13.0
4627,8382,,,,,0.0,0.0
4627,8384,27.431372549019606,24.857142857142858,27.64,23.285714285714285,39.0,16.0
13494,8385,24.2972972972973,18.714285714285715,39.5,65.0,35.0,7.0
1593,8389,29.954545454545453,69.0,58.0,103.0,18.0,12.0
11254,8540,19.2972972972973,16.714285714285715,26.75,23.857142857142858,49.0,12.0
11254,8542,32.025,22.25,47.7,52.0,46.0,20.0
9954,9125,22.923076923076923,17.7,31.423076923076923,19.9,29.0,18.0
15462,9153,28.08695652173913,30.25,43.19047619047619,51.75,41.0,17.0
15462,9154,21.75,13.0,,,5.0,0.0
8008,9234,35.0,23.833333333333332,20.0,20.0,13.0,2.0
11254,9257,35.09090909090909,37.5,61.25,41.5,23.0,6.0
15462,9260,25.333333333333332,15.75,29.05,30.0,35.0,16.0
4627,9296,24.3953488372093,35.0,40.54545454545455,157.0,39.0,11.0
4627,9297,32.791666666666664,31.5,36.57142857142857,36.5,32.0,11.0
11254,9301,,,,,1.0,0.0
11254,9302,26.0,,57.0,,8.0,6.0
11254,9303,30.973684210526315,17.333333333333332,37.31818181818182,27.0,27.0,13.0
620796,9305,27.333333333333332,64.5,,,7.0,3.0
620796,9308,,,,,0.0,0.0
620796,9309,,,,,0.0,0.0
620796,9310,16.849056603773583,14.833333333333334,27.196428571428573,33.333333333333336,48.0,21.0
620796,9312,20.283333333333335,13.166666666666666,26.272727272727273,18.916666666666668,30.0,10.0
620796,9313,27.375,19.25,40.92307692307692,27.375,30.0,11.0
620796,9315,21.454545454545453,32.5,33.3,52.0,37.0,19.0
9151,9316,24.216216216216218,34.75,41.61538461538461,54.25,33.0,14.0
9151,9317,,,,,0.0,0.0
9151,9318,18.294871794871796,15.0,27.82758620689655,29.571428571428573,39.0,24.0
9151,9319,25.666666666666668,26.75,23.1,24.25,23.0,9.0
9151,9320,25.833333333333332,17.0,26.0,26.0,7.0,3.0
11254,9324,,,,,0.0,0.0
11254,9325,82.5,65.0,,,6.0,1.0
11254,9327,20.070588235294117,43.0,34.138888888888886,73.33333333333333,44.0,19.0
11254,9329,23.4,61.25,78.25,63.25,16.0,5.0
15462,9338,30.204545454545453,82.0,30.36,32.6,39.0,16.0
15462,9339,45.65217391304348,25.333333333333332,41.625,38.5,30.0,9.0
15462,9340,19.32,12.363636363636363,26.576923076923077,22.25,42.0,16.0
8008,9342,27.925,32.333333333333336,43.76470588235294,44.5,39.0,15.0
8008,9345,32.0,32.0,,,3.0,0.0
8008,9346,20.533333333333335,11.88888888888889,30.875,17.88888888888889,32.0,16.0
8008,9348,27.46153846153846,27.5,,,39.0,0.0
8008,9350,23.016949152542374,18.5,50.9375,35.0,38.0,13.0
8008,9351,,,,,0.0,0.0
20755,9368,16.17808219178082,18.0,33.60606060606061,24.444444444444443,45.0,20.0
20755,9369,25.0,25.0,,,1.0,0.0
20755,9370,23.462962962962962,29.25,33.5,17.0,38.0,9.0
20755,9371,,,,,2.0,1.0
20755,9373,,,,,0.0,0.0
20755,9374,27.0,26.666666666666668,,,5.0,1.0
8008,9377,,,,,1.0,0.0
8008,9379,15.0,6.1,,,8.0,0.0
8008,9380,,,,,0.0,0.0
11254,9381,23.073170731707318,17.833333333333332,33.44,41.5,35.0,20.0
11254,9383,,,,,0.0,0.0
11254,9384,,,,,0.0,0.0
8008,9385,,,,,0.0,0.0
9151,9386,24.666666666666668,20.5,41.608695652173914,34.333333333333336,35.0,16.0
4627,9390,30.06896551724138,42.666666666666664,41.76,59.666666666666664,29.0,23.0
9151,9391,19.076923076923077,20.666666666666668,38.69230769230769,42.166666666666664,8.0,8.0
20755,9394,17.728813559322035,34.75,33.94444444444444,43.75,42.0,16.0
20755,9395,26.076923076923077,131.0,37.23076923076923,168.0,21.0,20.0
11254,9398,5.0,5.0,,,1.0,0.0
11254,9399,,,,,0.0,0.0
11254,9400,30.170731707317074,38.2,36.03846153846154,32.4,31.0,19.0
11254,9401,19.51851851851852,15.11111111111111,24.52,20.11111111111111,17.0,15.0
11254,9403,17.357142857142858,29.0,32.714285714285715,45.5,24.0,10.0
620796,9415,58.0,19.5,95.0,40.666666666666664,12.0,10.0
620796,9416,21.764705882352942,20.666666666666668,36.1764705882353,29.666666666666668,11.0,11.0
620796,9417,,,,,0.0,0.0
9151,9418,15.0625,15.444444444444445,25.62962962962963,19.88888888888889,30.0,14.0
9151,9419,18.434782608695652,20.857142857142858,23.055555555555557,25.285714285714285,13.0,11.0
11254,9425,28.565217391304348,19.0,31.5,30.0,20.0,6.0
8008,9440,34.0,64.0,31.285714285714285,34.5,16.0,12.0
15462,9442,,,,,0.0,0.0
15462,9445,19.08823529411765,20.8,38.1,37.2,25.0,20.0
9954,9460,41.6,,52.5,,23.0,18.0
9954,9461,22.872340425531913,29.2,39.2,45.8,35.0,15.0
16359,10206,15.727272727272727,13.4,,,20.0,2.0
620797,10209,19.581818181818182,16.285714285714285,37.2,37.2,30.0,3.0
15462,10220,,,,,0.0,0.0
15462,10221,23.08823529411765,23.8,53.333333333333336,46.25,27.0,7.0
4627,10234,,,,,2.0,0.0
15462,10268,14.736842105263158,13.11111111111111,24.612903225806452,21.1,29.0,15.0
15462,10269,,,,,0.0,0.0
15462,10271,31.694444444444443,62.5,38.05555555555556,29.0,42.0,18.0
15462,10272,20.804878048780488,48.666666666666664,33.916666666666664,52.25,30.0,13.0
15070,10275,17.893939393939394,21.6,27.17241379310345,37.8,40.0,16.0
15070,10278,42.0,42.0,,,1.0,0.0
9954,10281,39.0,50.5,,,5.0,0.0
10225,10289,,,,,0.0,0.0
11254,10623,18.72222222222222,17.333333333333332,,,13.0,2.0
10225,10945,42.125,82.5,109.5,109.5,10.0,4.0
1593,10947,,,,,0.0,0.0
15462,11416,,,,,3.0,0.0
9954,11419,29.176470588235293,137.0,47.294117647058826,182.0,26.0,15.0
20755,11431,24.444444444444443,19.75,30.0,30.0,7.0,4.0
20755,11433,16.25,30.0,,,9.0,0.0
15070,11436,29.925925925925927,46.75,32.55,33.714285714285715,20.0,14.0
10225,11610,,,,,0.0,0.0
9954,11944,22.651162790697676,24.5,,,38.0,2.0
13828,11956,28.227272727272727,36.0,47.94736842105263,55.0,19.0,16.0
13828,11960,17.64,24.428571428571427,30.833333333333332,30.714285714285715,21.0,16.0
16359,11961,17.696969696969695,15.8,25.607142857142858,20.5,23.0,17.0
16359,11962,16.745454545454546,7.6,37.92307692307692,36.5,39.0,13.0
15070,11964,20.5,16.285714285714285,20.428571428571427,20.428571428571427,6.0,4.0
15070,11965,25.14814814814815,17.5,31.217391304347824,26.166666666666668,22.0,17.0
9954,11970,12.0,12.0,,,2.0,0.0
9954,11973,19.6,23.2,,,23.0,1.0
15462,11986,18.294117647058822,20.666666666666668,44.86666666666667,33.75,29.0,10.0
13828,12846,21.2,21.5,88.0,88.0,10.0,4.0
15070,12883,35.375,31.333333333333332,130.5,124.0,28.0,10.0
13225,13071,21.979166666666668,17.5,29.0,26.6,35.0,6.0
10105,13164,27.666666666666668,27.666666666666668,,,4.0,0.0
9954,13170,27.23404255319149,55.5,42.0,42.0,41.0,1.0
10105,13318,20.023809523809526,32.333333333333336,31.466666666666665,60.666666666666664,35.0,9.0
13828,13373,20.728813559322035,31.5,,,43.0,1.0
20755,13708,19.01851851851852,17.666666666666668,55.0,46.666666666666664,41.0,5.0
15070,16715,,,,,0.0,0.0
16359,16724,22.166666666666668,17.166666666666668,35.25,29.0,6.0,5.0
16359,16725,23.142857142857142,29.666666666666668,,,13.0,0.0
16359,16726,27.25,31.25,37.38461538461539,50.0,16.0,9.0
16359,16727,10.428571428571429,10.428571428571429,16.666666666666668,16.666666666666668,4.0,3.0
16359,16729,27.8125,82.0,49.92857142857143,145.0,20.0,17.0
10105,16802,27.470588235294116,23.75,38.333333333333336,38.333333333333336,18.0,4.0
9954,18901,34.8,20.714285714285715,,,16.0,2.0
9954,18902,83.5,64.5,,,12.0,0.0
15070,19964,,,,,1.0,0.0
15462,20668,,,,,3.0,0.0
620796,620387,25.170212765957448,22.833333333333332,51.857142857142854,72.66666666666667,40.0,18.0
620796,620389,19.525,17.8,15.142857142857142,12.666666666666666,39.0,5.0
620796,620390,19.320388349514563,22.5,24.633333333333333,16.444444444444443,73.0,20.0
620797,620391,53.5,33.0,23.875,23.8,22.0,7.0
620797,620392,22.0,22.0,,,3.0,0.0
620797,620394,25.166666666666668,21.75,38.86666666666667,96.0,42.0,14.0
620797,620395,19.916666666666668,14.0,15.0,15.0,18.0,2.0
620796,620397,,,,,0.0,0.0
620796,620399,21.01492537313433,40.4,35.5,45.2,40.0,21.0
620796,620401,37.55555555555556,48.0,19.0,19.0,16.0,1.0
620796,620405,33.38461538461539,31.75,36.888888888888886,41.0,15.0,8.0
620796,620407,21.553571428571427,31.833333333333332,33.733333333333334,38.0,41.0,21.0
620796,620408,33.583333333333336,31.75,55.8,49.8,21.0,5.0
620797,620412,,,,,2.0,0.0
620796,620416,38.411764705882355,44.5,51.53333333333333,57.75,19.0,16.0
620796,620417,49.333333333333336,45.333333333333336,56.5,56.5,5.0,4.0
620797,620437,26.319148936170212,42.0,49.5,49.5,44.0,3.0
620797,620440,14.180327868852459,12.2,21.055555555555557,42.2,26.0,7.0
620797,620445,12.0,12.0,,,2.0,0.0
620797,620448,27.416666666666668,14.714285714285714,33.2,33.2,34.0,4.0
620797,620450,25.451612903225808,23.0,41.5,38.0,68.0,5.0
620797,620451,18.26829268292683,110.0,15.666666666666666,15.666666666666666,28.0,2.0
620803,1980,22.333333333333332,21.0,28.0,28.0,5.0,1.0
4628,2029,,,,,0.0,0.0
4628,2038,41.2,32.75,30.0,30.0,9.0,2.0
18905,2057,19.1,49.0,,,19.0,1.0
18905,2058,29.90909090909091,27.166666666666668,50.0,50.0,24.0,1.0
4628,2145,67.0,60.0,,,7.0,0.0
9152,3214,19.09090909090909,12.2,29.083333333333332,21.428571428571427,20.0,10.0
